,ra,dec,u_extendedness,u_mag,g_extendedness,g_mag,r_extendedness,r_mag,i_extendedness,i_mag,z_extendedness,z_mag
230,4.001499101149452,0.09283927606622121,,,1.0,24.332523947294845,,,1.0,22.053072728457586,1.0,21.67109130653556
231,4.0018134566969294,0.09284946991585129,,,,,,,,,,
232,4.001003820263335,0.09286410760902943,,,1.0,21.981739998319547,,,1.0,20.62843481010209,1.0,20.320664073327755
233,4.000403207062149,0.0928775018226518,1.0,22.863150917893847,1.0,21.996028487990948,,,1.0,21.023903626155565,1.0,20.93661454215618
234,4.000852665281355,0.0928750711243311,1.0,23.278464164329872,1.0,21.802023200302536,,,1.0,21.298632735733595,1.0,21.094754955923914
235,4.00156143059699,0.09292971051583979,,,1.0,24.546588014263477,,,1.0,23.47000436607037,1.0,22.17198143668317
236,4.00180072362683,0.09294464219237845,,,,,,,,,,
237,4.001623624621654,0.09302448181508839,,,,,,,1.0,16.703660548285633,,
238,4.000490251343251,0.09306566784668566,1.0,22.806461387286316,1.0,21.997361942831205,,,,,1.0,20.88576606698549
239,4.00044394054726,0.0930825993614361,,,,,,,,,,
240,4.001066349918313,0.09310571700806775,,,,,,,,,,
241,4.001552819779167,0.09310460574669249,,,,,,,,,,
242,4.001271417343091,0.09311929967358523,,,,,,,,,,
243,4.00022840839374,0.09373987202016994,1.0,24.33254164648233,1.0,24.352952894885984,,,1.0,21.322031151505456,1.0,20.38533468150796
244,4.000431225958989,0.09374727318548436,1.0,25.107815910101596,1.0,23.969004831013017,,,1.0,23.375136417052982,1.0,23.01466247897689
245,4.0004390918346795,0.09385953440573452,1.0,23.51476745845368,1.0,25.18714308593983,,,1.0,22.41272753933922,,
246,4.000404911528184,0.09385406110265693,1.0,23.833395981856164,1.0,23.182124507538294,,,1.0,22.55459055777347,,
247,4.0002836656865135,0.0938559353504311,1.0,26.23572440708534,1.0,24.353111474383514,,,1.0,22.81014926536713,,
248,4.000542695678143,0.09388710303006867,,,,,,,,23.89865994168046,,
249,4.000533852576321,0.09393173531316996,,23.157363416714063,,25.98322287179429,,,,23.965116512163792,,
250,4.00022840933671,0.09394678697569148,1.0,22.943136637152364,1.0,20.608672994317367,,,1.0,18.97590000814066,,
251,4.0003387796792875,0.09396384371155672,1.0,24.415049683313974,1.0,22.641490808333863,,,1.0,21.359485308180982,,
252,4.000357800733665,0.0940312215011163,1.0,23.148620905559984,1.0,23.63017657733803,,,1.0,22.357463900486433,,
253,4.000348295094185,0.09406839122173605,1.0,23.411324097977367,1.0,22.35182829973574,,,1.0,20.961558317732468,,
254,4.000392119816203,0.09405953783785544,,,,,,,,,,
255,4.00035488894653,0.09411917383071043,1.0,24.439608907798323,1.0,23.062426467347468,,,1.0,22.352733979531124,,
256,4.000390318987477,0.09426394772497651,,,1.0,24.81680165226889,,,1.0,23.116263501325662,1.0,24.75429021321508
257,4.000343544360359,0.09432026988838438,,,1.0,22.207941152371923,,,1.0,20.007851876496915,1.0,19.794380599852875
258,4.000224037110426,0.09439516457343206,,,,24.99858155078611,,,,23.28589677250696,,21.84418541393025
259,4.000259911476729,0.09443486119291208,,,1.0,23.53871956424454,,,1.0,22.047458746758416,1.0,21.68089417194127
260,4.000236584394592,0.09445832531335784,,,1.0,23.78848791695748,,,1.0,21.636999158410628,1.0,20.961551332850465
261,4.000601124278063,0.08959959159591845,,,1.0,23.677623202862044,1.0,23.608688332545906,,,1.0,22.45236308953573
262,4.001074809968795,0.08961670694492285,,,,,,,,,,
263,4.000367740116651,0.08963580527888926,,,1.0,23.28042783103458,1.0,23.38027536212472,,,1.0,21.839668839270626
264,4.000779120132641,0.08970934835977079,,,1.0,23.337874636933925,1.0,23.458166194610858,,,1.0,22.316246820354255
265,4.000648443284614,0.0897727494242794,,,1.0,23.733338328955213,1.0,23.922481645566805,,,1.0,22.95122566623672
266,4.001025720437081,0.08977992397481391,,,1.0,23.982224220557413,,,,,1.0,21.456924800260705
267,4.001318835220802,0.08979139734906719,,,,,,,,,,21.958738465564224
268,4.001205762967386,0.08980312147351208,,,,,,,,,1.0,20.993952001248406
269,4.001279130560878,0.08982885030033082,,,,,,,,,1.0,21.152736306184483
270,4.000482301296787,0.08984900295034678,,,1.0,26.7944728714927,1.0,24.698286332719835,,,1.0,22.687635973462253
271,4.001274353856071,0.08985954788709698,,,,,,,,,1.0,19.286852203216842
272,4.000824393668799,0.08991942779305868,,,1.0,,1.0,25.22092028649812,,,1.0,21.7962795658608
273,4.001312918684734,0.08997111456340606,,,,,,,,,,22.225148801261287
274,4.000987347076446,0.09002185732273801,,,1.0,21.905643121290773,,,,,1.0,20.84061143710846
275,4.001336277998515,0.09004117405049838,,,,,,,,,1.0,21.733676787107935
276,4.000481302329769,0.0900618310026025,,,1.0,25.66735731912628,1.0,24.552737376688288,,,1.0,22.976967512965864
277,4.000720792628467,0.09006236389393515,,,1.0,24.438411037871237,1.0,23.944061458465814,,,1.0,23.165568050070135
278,4.001322268045488,0.09008167025554142,,,,,,,,,1.0,21.500986995684286
279,4.001354801839582,0.09009389206014579,,,,,,,,,,
280,4.000996756397676,0.09011191909366163,,,1.0,21.501255392318388,,,,,1.0,20.82860815667464
281,4.0008081858994125,0.09011757969638474,,,1.0,,1.0,,,,1.0,23.173049932552384
282,4.00113370897582,0.0901496259372065,,,1.0,22.292919948028505,,,,,1.0,20.111945144515936
283,4.001278361669938,0.09017177994862252,,,,,,,,,1.0,19.46557574039224
284,4.001009418477954,0.09016486613840073,,,1.0,,,,,,1.0,22.703209808045624
285,4.001350206884617,0.09019281249534282,,,,,,,,,1.0,20.93259139158835
286,4.000744957137334,0.09024264667741053,,,1.0,25.175126743473434,1.0,24.97624110331988,,,1.0,22.6800506206661
287,4.001153657216175,0.09027968657557911,,,1.0,22.888811583861628,,,,,1.0,21.9442593774737
288,4.001362830538579,0.09029177888911094,,,,,,,,,,
289,4.001062952008663,0.09030639145731992,,,1.0,21.85618365696039,,,,,1.0,20.598081028853127
290,4.001133433598225,0.09032221911757858,,,1.0,21.33319400621358,,,,,1.0,20.37347960512247
291,4.000643109662359,0.09033831443583352,,,1.0,24.933983912359857,1.0,24.347212738850995,,,1.0,22.851394401333135
292,4.001365821857931,0.09034322838833313,,,,,,,,,,
293,4.001365180161315,0.09037882809205566,,,,,,,,,,
294,4.001269296751792,0.09042942406923522,,,,,,,,,1.0,22.678342904835326
295,4.0009253115649,0.09045646279943866,,,1.0,23.777948211766603,1.0,23.48905937151691,,,1.0,22.22492796869814
296,4.00134947252468,0.09049199252538044,,,,,,,,,1.0,20.27156682825394
297,4.000379008254033,0.09051184036517985,,,1.0,24.820281796425267,1.0,24.247625910452328,,,1.0,22.967991914582374
298,4.001059160016047,0.09052640516415389,,,1.0,20.98321897568639,,,,,1.0,20.388286471332822
299,4.00117985127892,0.09054151356529085,,,1.0,22.98655859559881,,,,,1.0,22.328250333890225
300,4.001478685494491,0.0905488388228132,,,,,,,,,1.0,20.778171376770686
301,4.001207864176413,0.0905990002281761,,,1.0,23.323122596631496,,,1.0,22.83939199860759,1.0,22.25963410776171
302,4.001147195124934,0.09072680053284131,,,1.0,,,,1.0,22.87086139425711,1.0,22.726765504290842
303,4.0007102228387,0.09073830898996839,,,1.0,25.16178581022139,1.0,24.029952160305506,1.0,23.413115818748356,1.0,22.65567595619585
304,4.0007159775535195,0.09105897296631178,,,1.0,24.49430123950275,1.0,23.93093565440012,1.0,23.02185576029318,1.0,22.79402869980279
305,4.000604758363423,0.09106906018631164,,,1.0,24.664677296557933,1.0,25.081354148305955,1.0,23.76908169970672,1.0,22.69297355733874
306,4.000775804354788,0.09111621977160193,,,1.0,24.31041581363551,1.0,23.9979104955503,1.0,23.169787642639164,1.0,22.92971217211601
307,4.001255493828555,0.09117194260765912,,,1.0,25.749618312386843,,,1.0,22.932617862637812,1.0,22.64989159661937
308,4.000456212773889,0.09126591491995008,,,1.0,24.65955729121504,1.0,23.885497100242112,1.0,23.372158236203372,1.0,22.667997357572332
309,4.0014513612294955,0.09129663296846843,,,1.0,25.616048457450805,,,1.0,23.01383949402713,1.0,21.886298634798656
310,4.000312518352423,0.09139840178017136,,,1.0,25.091002290118038,1.0,24.338360337869887,1.0,23.80268905061787,1.0,22.80178691061259
311,4.001355989102302,0.0914177797670155,,,1.0,23.71749431164951,,,1.0,23.2221865844671,1.0,22.676905413819703
312,4.0008102100815055,0.0914386258533383,,,1.0,24.07936788484317,1.0,24.01979873529634,1.0,25.097745873018276,1.0,23.014643678626253
313,4.000507166022238,0.09144760171046087,,,1.0,24.585399672852787,1.0,24.718862003966088,1.0,23.447140457231992,1.0,22.8469645631465
314,4.000915800479126,0.09150751144851907,,,1.0,24.163138680762735,,,1.0,24.808760157942448,1.0,22.30792046750291
315,4.001294301269633,0.09151734112925956,,,1.0,24.17108689787616,,,1.0,23.164386911129146,1.0,22.489907965679194
316,4.000917103142209,0.09162546398275188,,,1.0,23.486525598969514,,,1.0,23.50023224298316,1.0,22.4109439886981
317,4.000709388747577,0.0917013007446893,,,1.0,26.86359240140586,1.0,24.28309008453479,1.0,23.444450014693736,1.0,23.07483123576916
318,4.000655969500183,0.09170341912864605,,,1.0,25.61912880863521,1.0,25.306687881911444,1.0,23.649314966148882,1.0,22.815867316473465
319,4.001162898652369,0.0917155387279296,,,1.0,23.897304786843137,,,1.0,22.739927886935885,1.0,23.14006906451378
320,4.000867381359306,0.09178964817702172,,,,25.749570212432225,,24.11597930844021,,26.116753347635033,,23.224321174686228
321,4.0017268060835764,0.09179208213396546,,,1.0,23.655599437043968,,,1.0,22.645728020176563,1.0,21.830736424042954
322,4.001656038621509,0.09181890104458833,,,1.0,21.45032919600903,,,1.0,20.14646862316357,1.0,19.486543993934667
323,4.000883642945688,0.0919896789058663,,,,,,,,,,
324,4.000510567287481,0.09206890583205803,1.0,22.660177210247543,1.0,23.423240967994627,1.0,23.922926204609432,1.0,23.429117331816073,1.0,22.861879540325948
325,4.000548309221816,0.09214898959993136,1.0,25.22165584673938,1.0,24.02614831465226,1.0,24.01615932130249,1.0,23.011760900071636,1.0,22.26988327666205
326,4.000557780119557,0.09231671150359341,1.0,25.664481771654923,1.0,24.668557921408315,1.0,25.087702000023615,1.0,23.989234000937,1.0,22.546155950405318
327,4.000533890090827,0.09239918685805165,1.0,23.620057655442977,1.0,23.624000603074926,,,1.0,23.275632158604726,1.0,22.825416795733776
328,4.00023070024973,0.09258155551548575,1.0,24.128518107459122,1.0,23.719234839113938,,,1.0,23.114877573055853,1.0,22.55664789843636
329,4.000770699000068,0.09263377533329219,1.0,23.57576769110455,1.0,23.879475203827557,,,1.0,23.108659172483538,1.0,22.482790637793517
330,4.000235231296317,0.092644628348793,1.0,24.969817784961023,1.0,26.255044560960556,,,1.0,23.093385615949558,1.0,22.468999393961692
331,4.000754578337451,0.09280015292060169,1.0,24.786300920602873,1.0,23.146180209721955,,,1.0,22.900830378245193,1.0,22.44689644687576
332,4.000410280679389,0.09284950694033894,1.0,25.890227837290073,1.0,23.97693698880682,,,1.0,24.050249150468936,1.0,22.59546448252253
333,4.000366340451658,0.09313374638727864,1.0,24.711644274131235,,,,,,,1.0,21.761016677039244
334,4.000395411898439,0.0931358290024393,1.0,25.41840749415915,,,,,,,1.0,22.452431300790696
335,4.000889086749644,0.093166594093809,1.0,24.028735447693727,,,,,,,1.0,22.435225175182385
336,4.0003336817090425,0.09317179991507854,1.0,23.355091967602206,,,,,,,1.0,22.28103298994851
337,4.000463368973831,0.09316776579530404,1.0,22.083925363881292,,,,,,,1.0,20.66261955121699
338,4.000804367885321,0.09321103633904985,1.0,28.231543849801174,,,,,,,1.0,22.718387815705306
339,4.00030745746907,0.09322172175725754,1.0,24.43384964994623,,,,,,,1.0,22.590397388740826
340,4.000800025575524,0.09323116307623111,1.0,,,,,,,,1.0,22.615472490767267
341,4.000898122202589,0.09324202796467722,1.0,23.27442635745479,,,,,,,1.0,22.469793939206394
342,4.00056091513872,0.09327655695777724,1.0,21.670743722894635,,,,,,,1.0,19.796352090580843
343,4.000334975371672,0.0932666625934173,1.0,22.062773169497664,,,,,,,1.0,21.049219629523503
344,4.0008536819702725,0.09329584833260493,1.0,23.929110045732564,,,,,,,1.0,21.708761523684245
345,4.000907604800787,0.09333009038317704,,,,,,,,,,
346,4.000233972016482,0.09335122858798028,1.0,24.030547881937512,,,,,,,1.0,21.760718090449824
347,4.000367386606176,0.09342076367150448,1.0,23.652122818511913,,,,,,,1.0,20.513921365152807
348,4.000784859536446,0.09342681287546928,1.0,23.12374830321593,,,,,,,1.0,19.70064662858073
349,4.000244431782277,0.09345710912672901,1.0,24.005152419771882,,,,,,,1.0,22.14761987199958
350,4.000288254705023,0.09352038590109397,1.0,25.258073142382248,,,,,,,1.0,21.627815196427687
351,4.0006330753384365,0.09354145191512105,1.0,25.980408167545704,,,,,,,1.0,21.81454047817433
352,4.000232091407789,0.09354243316514241,,,,,,,,,,22.135638581175602
353,4.000486322287356,0.09354214114785583,1.0,24.978558286361196,,,,,,,1.0,22.333432820584772
354,4.00037348666574,0.09359696343949125,1.0,21.15490029506553,,,,,,,1.0,18.65306429215917
355,4.000446655628364,0.09358010312862118,1.0,25.95501919863947,,,,,,,1.0,21.5358334509656
356,4.000726206801589,0.09358712903633784,,,,,,,,,,22.286894837422402
357,4.000857245262857,0.09365659802561807,1.0,23.84271163349915,,,,,,,1.0,21.482437842408583
358,4.000910344925945,0.09369069809815495,,,,,,,,,,
359,4.0006470733439965,0.09374967621794954,1.0,,1.0,22.96552869692805,,,,,1.0,21.861550368621494
360,4.000865322116948,0.09431892971322786,,,1.0,20.61281790493105,,,,,,
361,4.0002314209993735,0.0943628787385599,,,1.0,23.14486593812294,,,1.0,22.597732331487194,1.0,22.154563835034324
362,4.00080936282729,0.09439906174234317,,,1.0,23.530017679504024,,,,,1.0,21.520658420534037
363,4.000959089582758,0.09454504810167286,,,,,,,,,,
364,4.0009113685533535,0.09456937011714645,,,,,,,,,,
365,4.000570659086334,0.08959639678505252,,,1.0,23.61884043999187,1.0,23.630939416983836,,,1.0,23.226946044382956
366,4.000636079515759,0.08970807694128068,,,1.0,24.030163264640976,1.0,24.894826103199968,,,1.0,
367,4.000632191302966,0.08980212470665788,,,1.0,24.308476535562637,1.0,inf,,,1.0,
368,4.001243658213909,0.08990373174552703,,,,,,,,,,
369,4.0006640571974845,0.08988691192460778,,,1.0,24.41811213473187,1.0,25.926510573994562,,,1.0,
370,4.000382173841994,0.08995156079135137,,,1.0,23.875319318564667,1.0,24.541498501080795,,,1.0,23.161125341515323
371,4.001246622995641,0.09000459885279831,,,,,,,,,,
372,4.001014575856412,0.09006109916459623,,,1.0,23.06968692240901,,,,,1.0,22.619327296714463
373,4.000521523501251,0.09008126762176398,,,1.0,24.301217149816576,1.0,25.325496399616473,,,1.0,24.907996515458095
374,4.000507336640721,0.0901390546979937,,,1.0,24.234919866205406,1.0,26.812676493318584,,,1.0,23.38335242525277
375,4.001247001864,0.09018551589293995,,,,,,,,,,
376,4.000807200840715,0.09018712476832531,,,1.0,24.096307351783253,1.0,24.442891534355432,,,1.0,23.517491443324545
377,4.0012444522660084,0.09020196206093396,,,,,,,,,,
378,4.001245880890027,0.09025803668607246,,,,,,,,,,
379,4.001243396924519,0.09028608167184644,,,,,,,,,,
380,4.000528002279671,0.09033346992018094,,,1.0,24.22016269627474,1.0,24.04129906750847,,,1.0,23.96590417546616
381,4.001246182931594,0.09037146672629319,,,,,,,,,,
382,4.000751548238618,0.09043995949080105,,,1.0,23.81187496394769,1.0,25.358118886249727,,,1.0,24.34234681993837
383,4.001248359904513,0.09044750857504921,,,,,,,,,,
384,4.001246610552716,0.09053205348443855,,,,,,,,,,
385,4.001248322909852,0.09055931018577355,,,,,,,,,,
386,4.00095769395652,0.09058162247452185,,,1.0,21.175697516999847,,,,,1.0,21.049747584086607
387,4.00049890278264,0.09073281998797823,,,1.0,24.015814263125424,1.0,24.70440519811925,1.0,23.035940538667234,1.0,23.598178078172065
388,4.000782905859574,0.09084977752067215,,,1.0,23.74579236060978,1.0,24.645166631186235,1.0,23.00931631891207,1.0,23.489620462318467
389,4.001247486200693,0.09086087545290653,,,,23.163865462585033,,,,24.570694274067723,,
390,4.00075953549913,0.09089460249410815,,,1.0,23.745231331200905,1.0,inf,1.0,23.273845983619204,1.0,23.960045887288853
391,4.000362025844719,0.09096823084712174,,,1.0,24.038248778396316,1.0,24.48026959985331,1.0,23.681863647011504,1.0,23.28504987797384
392,4.000505552336295,0.09100346778736661,,,1.0,24.258415765266026,1.0,24.723007814808152,1.0,27.22229220238368,1.0,23.629872813213364
393,4.00095620937502,0.0910353904075701,,,1.0,22.03140810429837,,,1.0,22.17538509563671,1.0,24.100048310911987
394,4.001280265320402,0.0910679875079526,,,1.0,23.474307265916416,,,1.0,23.501557519093886,1.0,23.14525478627744
395,4.001749972234765,0.09115974346277668,,,,,,,,,,
396,4.000226389609534,0.09117883930541602,,,1.0,24.140296753102195,1.0,25.775881792621504,1.0,26.179984883710596,1.0,25.058677059774546
397,4.001746080719483,0.09119868133009046,,,,,,,,,,
398,4.0017474258142665,0.09122289364403474,,,,,,,,,,
399,4.000530251779233,0.0912414981275634,,,1.0,24.31466894949047,1.0,25.114244751391965,1.0,23.511257463470493,1.0,23.760677250850883
400,4.001268412976337,0.09127703188783927,,,1.0,23.494528233733007,,,1.0,23.75153380420106,1.0,25.28453488548235
401,4.0017505804543045,0.0912927763506709,,,,,,,,,,
402,4.000225618997698,0.09128924148833477,,,1.0,24.1205993743918,1.0,24.433633292960177,1.0,25.23963801684093,1.0,23.986251800158986
403,4.0014390269625375,0.091337555727627,,,1.0,23.25719528098819,,,1.0,23.292054901335007,1.0,22.432668196732468
404,4.00034395319734,0.09134597437589347,,,1.0,23.30236631729338,1.0,23.769600089956484,1.0,23.370562109724418,1.0,22.910548449839858
405,4.000923149960666,0.0913560612569225,,,1.0,23.878724651327122,1.0,23.222808996334997,1.0,23.023242895605406,1.0,23.41482664633521
406,4.0011504037556005,0.09137024427508471,,,1.0,23.553713786631,,,1.0,24.02324446493363,1.0,23.664277161826114
407,4.000576408095981,0.0914353389343437,,,1.0,24.11107837589215,1.0,23.97764638702442,1.0,23.865172844350262,1.0,23.73229819874478
408,4.00067564451728,0.0914817166870957,,,1.0,24.299351138385536,1.0,25.072466194700663,1.0,,1.0,24.360567719125264
409,4.0002265255145115,0.09154514452362543,,,1.0,23.858339451329723,1.0,24.246310856328126,1.0,23.265012586444207,1.0,24.136659015750944
410,4.0017502613182465,0.09157067958448878,,,,,,,,,,
411,4.001746388701372,0.09158679345224184,,,,,,,,,,
412,4.000305548863208,0.09162394621885502,,,1.0,23.851565186486564,1.0,24.735654893550677,1.0,23.81217322020829,1.0,22.934071512920102
413,4.001208860589562,0.09173146999666654,,,,21.442175306798617,,,,21.144734566139995,,20.67109437927028
414,4.00175062916363,0.09174477362362697,,,,,,,,,,
415,4.000648499073988,0.09180649508837756,1.0,24.99752003916673,1.0,23.76926952180635,1.0,24.265200162129013,1.0,25.62838333455193,1.0,23.4315857354421
416,4.001749023435277,0.09181171475367038,,,,,,,,,,
417,4.00171494501642,0.09181775198152262,,,1.0,23.186765511015118,,,1.0,22.406401613147896,1.0,22.263620762938793
418,4.001748017153406,0.09191240434695465,,,,,,,,,,
419,4.001748075942327,0.09193407106601076,,,,,,,,,,
420,4.001749452265997,0.09196975426580115,,,,,,,,,,
421,4.0017203274415145,0.09197505560811389,,,1.0,22.792192823524097,,,1.0,22.55347457330485,1.0,22.32042976815797
422,4.001749535267056,0.09200034260321503,,,,,,,,,,
423,4.001292179173197,0.09200653853079664,,,1.0,23.47959520573545,,,1.0,24.321520505590236,1.0,25.20130650536882
424,4.0015757241520795,0.09201855082231039,,,1.0,22.94860766084373,,,1.0,22.65442715926703,1.0,22.63796924830259
425,4.001248067034378,0.09203981284536303,,,,22.692134683488586,,,,inf,,inf
426,4.001248138320541,0.0920665780296709,,,,22.73523205425519,,,,,,24.394657614420353
427,4.000343563257758,0.09210061166823887,,22.544287485954655,,21.910178235820123,,22.59722212659763,,21.30257213431157,,21.17649697595364
428,4.001750878952722,0.09206611937162633,,,,,,,,,,
429,4.000348744002,0.09212481631155041,,21.726286123162772,,21.018895586947373,,21.45953159909834,,20.326646104651374,,20.265034614230338
430,4.001747446575166,0.09217368315281736,,,,,,,,,,
431,4.001013645682795,0.09221654395634465,,,1.0,23.773342095277265,,,1.0,23.23872863206949,1.0,22.551169753659618
432,4.001750185459575,0.09223995173910378,,,,,,,,,,
433,4.00175174388508,0.09227528122361323,,,,,,,,,,
434,4.001751870057857,0.09234305631427554,,,,,,,,,,
435,4.001747999895582,0.0923776063107308,,,,,,,,,,
436,4.001749397031123,0.09242093686822295,,,,,,,,,,
437,4.001372630248465,0.092580057142168,,,1.0,23.659823654578844,,,1.0,23.428382896395696,1.0,24.437627064252787
438,4.00062886291019,0.09296758531902526,1.0,24.723742618187934,1.0,23.87631412344339,,,1.0,23.942909260240608,1.0,24.179851626833447
439,4.001212699602076,0.09301163482987763,,,1.0,23.511433064870868,,,1.0,23.13901679233027,1.0,22.62947832218743
440,4.000307931811369,0.09308367230476397,,,,,,,,,,
441,4.000376640553212,0.09309837469805837,,,,,,,,,,
442,4.000643713378734,0.09366880380329323,,,,,,,,,,
443,4.001147726768903,0.093674427965608,,,,,,,,,,
444,4.0008306726083305,0.09370777034989272,1.0,23.96540820571198,1.0,22.555965942380674,,,,,,
445,4.000896862249419,0.09375708026338177,1.0,20.099364021112272,1.0,18.524009225616286,,,,,,
446,4.001044666633518,0.09388686067175105,,,1.0,18.415905478550457,,,,,,
447,4.000836975912527,0.09385041250802233,1.0,20.849621165015087,1.0,19.703568783368613,,,,,,
448,4.00114085365701,0.09403192656970268,,,1.0,23.088351265287205,,,,,,
449,4.000722618181987,0.09407850913239325,1.0,22.14495745571403,1.0,21.44887970918448,,,,,,
450,4.001228727839498,0.09409504074842816,,,1.0,22.702635191606767,,,,,,
451,4.00105751763711,0.09422148181118675,,,,,,,,,,
452,4.001232515754033,0.09428526170985328,,,1.0,22.57034054577483,,,,,,
453,4.001193051703756,0.0943401406908886,,,1.0,22.637264768439586,,,,,,
454,4.000932901400812,0.09445289623020278,,,1.0,22.233516208518125,,,,,,
455,4.001068022707164,0.09452713265577191,,,1.0,23.21923371734065,,,,,,
456,4.0011476772039725,0.09456292528711144,,,1.0,21.72550229243271,,,,,,
457,4.00084278594664,0.09363272996095903,,22.202431064007367,,,,,,,,24.927742700691958
458,4.000934665940687,0.094018703470357,,21.408318569260587,,24.96771973139638,,,,,,
459,4.000376613777375,0.0940022180752866,,22.15719654166727,,29.05475630031733,,,,,,
460,4.000979799116429,0.08972406219868671,,,1.0,21.550847943467094,,,,,1.0,20.142489298735793
461,4.000969502797689,0.089746136026431,,,1.0,23.35446114464372,,,,,1.0,21.949112715594623
462,4.000952987756656,0.08953144261983569,,,,,,,,,,
463,4.000952930645312,0.0897782450342324,,,,,,,,,,
464,4.0009517697436365,0.08967988093741762,,,,,,,,,,
465,4.000953773836429,0.08952046216060237,,,,,,,,,,
466,4.0009523970137035,0.08957560129420716,,,,,,,,,,
467,4.000953176498378,0.08959940986079626,,,,,,,,,,
468,4.000959384588024,0.08968484162043895,,,,,,,,,,
469,4.000955281075899,0.08969922060696862,,,,,,,,,,
470,4.000955036052639,0.08960618296618728,,,,,,,,,,
471,4.000955103181846,0.0896316727135005,,,,,,,,,,
472,4.000955076330123,0.08962147681300583,,,,,,,,,,
473,4.000959416974848,0.08965766853247119,,,,,,,,,,
474,4.000955207232794,0.08967118184763988,,,,,,,,,,
475,4.000769543393897,0.08965160047054337,,,1.0,22.732861417460015,1.0,21.102665368626567,,,1.0,19.705132166877487
476,4.000659580199358,0.08970175158102842,,,1.0,23.97838342989829,1.0,28.17503365321107,,,1.0,24.337055673347948
477,4.000574225113912,0.08968771471943886,,,1.0,25.83818657054961,1.0,24.316035344560692,,,1.0,22.991526780612496
478,4.000567609924253,0.08973956309005343,,,1.0,23.846403149514362,1.0,23.09501123027202,,,1.0,21.975624468279953
479,4.000599520614658,0.08973101447534076,,,1.0,24.444892997894605,1.0,24.517345583319262,,,1.0,24.360863464107602
480,4.000703320013566,0.08980864605696884,,,1.0,21.14567290377057,1.0,20.543339910232344,,,1.0,19.798625219140042
481,4.000722519320672,0.08982296691004567,,,1.0,22.64441323580959,1.0,21.891614754289588,,,1.0,20.91400584492298
482,4.000698492547227,0.08976370685651014,,,1.0,21.249501946908616,1.0,20.938771889740533,,,1.0,20.14144063891278
483,4.000715555612232,0.08983478063077185,,,1.0,22.96837327319832,1.0,22.10779518787438,,,1.0,21.1519083808368
484,4.000738865925763,0.08985776398806022,,,1.0,23.03945084178761,1.0,22.548310809226745,,,1.0,21.532966952562212
485,4.000862386415419,0.08978094268646826,,,1.0,22.838856181892588,1.0,22.37543542914087,,,1.0,22.05723945328564
486,4.000830912847012,0.0897759603364827,,,1.0,24.39435561519823,1.0,24.844770858252406,,,1.0,23.568847254793212
487,4.000520341120533,0.08983075998484268,,,1.0,21.313943714793695,1.0,20.892772586133503,,,1.0,19.92980324323282
488,4.0004996257381285,0.08979825717311357,,,1.0,23.963371346966515,1.0,23.513329168814955,,,1.0,22.398704368547058
489,4.000372182301568,0.08978249778020492,,,1.0,22.821012803013765,1.0,22.724942633273958,,,1.0,22.52822199087529
490,4.00030458256474,0.08978130131927585,,,1.0,24.30874450952095,1.0,23.32686690958356,,,1.0,23.02293713381742
491,4.0003112784315125,0.08979427279343305,,,1.0,23.758891322266734,1.0,23.644586118759584,,,1.0,23.206336031248735
492,4.000841828960571,0.08984922941042499,,,1.0,23.865049047607954,1.0,23.378006606081485,,,1.0,22.535649885306515
493,4.000813951589677,0.0898466489456696,,,1.0,24.288245382712752,1.0,23.10476094359482,,,1.0,22.453558792790393
494,4.000838327540157,0.0898707397656371,,,1.0,23.30043709377606,1.0,23.927956090395522,,,1.0,24.250987553818675
495,4.00096786103634,0.0898857462860517,,,1.0,22.807318182263362,,,,,1.0,21.69947290334685
496,4.000958153834614,0.08991695710325934,,,1.0,22.968502403742445,,,,,1.0,20.992104767234714
497,4.000952080348672,0.08996000209665439,,,,,,,,,,
498,4.00095429858278,0.0899779621067681,,,,,,,,,,
