,Unnamed: 0,ra,dec,u_extendedness,u_mag,g_extendedness,g_mag,r_extendedness,r_mag,i_extendedness,i_mag,z_extendedness,z_mag
485,485,229.23252915424223,5.144069096640563,,,1.0,22.838856181892588,1.0,22.37543542914087,,,1.0,22.05723945328564
486,486,229.23072585160628,5.143783629014337,,,1.0,24.39435561519823,1.0,24.844770858252406,,,1.0,23.56884725479321
487,487,229.2129314024429,5.14692341758416,,,1.0,21.31394371479369,1.0,20.892772586133503,,,1.0,19.92980324323282
488,488,229.21174449846015,5.145061143649774,,,1.0,23.963371346966515,1.0,23.513329168814955,,,1.0,22.398704368547055
489,489,229.20444252741862,5.144158196948423,,,1.0,22.821012803013765,1.0,22.72494263327396,,,1.0,22.52822199087529
490,490,229.20056934780217,5.144089644786833,,,1.0,24.30874450952095,1.0,23.32686690958356,,,1.0,23.02293713381742
491,491,229.2009529927084,5.144832855510104,,,1.0,23.75889132226673,1.0,23.644586118759584,,,1.0,23.206336031248732
492,492,229.23135129884187,5.147981637720057,,,1.0,23.865049047607958,1.0,23.378006606081485,,,1.0,22.535649885306515
493,493,229.22975404314576,5.147833787980396,,,1.0,24.288245382712752,1.0,23.10476094359482,,,1.0,22.453558792790396
494,494,229.23115068222987,5.149214090289543,,,1.0,23.30043709377606,1.0,23.92795609039552,,,1.0,24.250987553818675
495,495,229.23857240486674,5.150073900574476,,,1.0,22.80731818226336,,,,,1.0,21.69947290334685
496,496,229.23801622317697,5.151862148675626,,,1.0,22.968502403742445,,,,,1.0,20.992104767234714
497,497,229.2376682380655,5.154328445126328,,,,,,,,,,
498,498,229.2377953335179,5.155357477905861,,,,,,,,,,
